id,name
2,Goldberg
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
NYMEX,True,0.975,0.0,True,0.525,LO4,option
NYMEX,True,0.975,0.0,True,0.525,OH,option
NYMEX,True,0.975,0.0,True,0.525,ON,option
NYMEX,True,0.975,0.0,True,0.525,ON1,option
NYMEX,True,0.975,0.0,True,0.525,ON2,option
NYMEX,True,0.975,0.0,True,0.525,ON3,option
AMEX,False,0.01375,0.0,True,0.00625,,stock
ARCA,False,0.01375,0.0,True,0.00625,,stock
BIST,False,0.00225,0.0,True,0.00025,,stock
BM,False,0.001125,4.0,True,0.000125,,stock
EURONEXT,False,0.000325,0.0,True,0.000175,,stock
HKEX,False,0.0024,18.0,True,0.0001,,stock
NASDAQ,False,0.01375,0.0,True,0.00625,,stock
NOMX,False,0.000675,50.0,True,0.000075,,stock
NYSE,False,0.01375,0.0,True,0.00625,,stock
SGX,False,0.00125,2.5,True,0.00025,,stock
SOMX,False,0.0006125,60.0,True,0.0000125,,stock
SSE,False,0.0024,15.0,True,0.0001,,stock
TMX,False,0.01375,0.0,True,0.00625,,stock
id,name
20,Metelkin
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
CBOE,False,1.8,0.0,True,2.0,,calendar_spread
CBOE,True,1.8,0.0,True,2.0,VIX,calendar_spread
CBOT,False,1.6,0.0,True,2.0,,calendar_spread
CBOT,True,1.6,0.0,True,2.0,ZM,calendar_spread
CBOT,True,1.6,0.0,True,2.0,ZS,calendar_spread
CME,False,1.6,0.0,True,2.0,,calendar_spread
CME,True,1.6,0.0,True,2.0,6E,calendar_spread
CME,True,1.6,0.0,True,2.0,GE,calendar_spread
CME,True,1.6,0.0,True,2.0,GF,calendar_spread
CME,True,1.6,0.0,True,2.0,LE,calendar_spread
CME,True,1.6,0.0,True,2.0,LH,calendar_spread
COMEX,False,1.6,0.0,True,2.0,,calendar_spread
COMEX,True,1.6,0.0,True,2.0,GC,calendar_spread
COMEX,True,1.6,0.0,True,2.0,HG,calendar_spread
COMEX,True,1.6,0.0,True,2.0,SI,calendar_spread
ICE,False,1.6,0.0,True,2.0,,calendar_spread
ICE,True,1.6,0.0,True,2.0,B,calendar_spread
NYMEX,False,1.6,0.0,True,2.0,,calendar_spread
NYMEX,True,1.6,0.0,True,2.0,CL,calendar_spread
NYMEX,True,1.6,0.0,True,2.0,HO,calendar_spread
NYMEX,True,1.6,0.0,True,2.0,NG,calendar_spread
NYMEX,True,1.6,0.0,True,2.0,PA,calendar_spread
NYMEX,True,1.6,0.0,True,2.0,PL,calendar_spread
NYMEX,True,1.6,0.0,True,2.0,RB,calendar_spread
MOEX.TOD,False,0.000275,0.0,True,0.000275,,forex
MOEX.TOM,False,0.000275,0.0,True,0.000275,,forex
CBOE,False,0.8,0.0,True,1.0,,future
CBOE,True,0.8,0.0,True,1.0,VIX,future
CBOE,True,0.8,0.0,True,1.0,VXTY,future
CBOT,False,0.8,0.0,True,1.0,,future
CBOT,True,0.8,0.0,True,1.0,AW,future
CBOT,True,0.8,0.0,True,1.0,EH,future
CBOT,True,0.8,0.0,True,1.0,UB,future
CBOT,True,0.8,0.0,True,1.0,YM,future
CBOT,True,0.8,0.0,True,1.0,ZB,future
CBOT,True,0.8,0.0,True,1.0,ZC,future
CBOT,True,0.8,0.0,True,1.0,ZF,future
CBOT,True,0.8,0.0,True,1.0,ZL,future
CBOT,True,0.8,0.0,True,1.0,ZM,future
CBOT,True,0.8,0.0,True,1.0,ZN,future
CBOT,True,0.8,0.0,True,1.0,ZO,future
CBOT,True,0.8,0.0,True,1.0,ZQ,future
CBOT,True,0.8,0.0,True,1.0,ZR,future
CBOT,True,0.8,0.0,True,1.0,ZS,future
CBOT,True,0.8,0.0,True,1.0,ZT,future
CBOT,True,0.8,0.0,True,1.0,ZW,future
CME,False,0.8,0.0,True,1.0,,future
CME,True,0.8,0.0,True,1.0,6A,future
CME,True,0.8,0.0,True,1.0,6B,future
CME,True,0.8,0.0,True,1.0,6C,future
CME,True,0.8,0.0,True,1.0,6E,future
CME,True,0.8,0.0,True,1.0,6J,future
CME,True,0.8,0.0,True,1.0,6M,future
CME,True,0.8,0.0,True,1.0,6N,future
CME,True,0.8,0.0,True,1.0,6R,future
CME,True,0.8,0.0,True,1.0,6S,future
CME,False,0.8,0.0,True,1.0,CNH,future
CME,True,0.8,0.0,True,1.0,EMD,future
CME,True,0.8,0.0,True,1.0,ES,future
CME,True,0.8,0.0,True,1.0,GE,future
CME,True,0.8,0.0,True,1.0,GF,future
CME,True,0.8,0.0,True,1.0,LBS,future
CME,True,0.8,0.0,True,1.0,LE,future
CME,True,0.8,0.0,True,1.0,LH,future
CME,True,0.8,0.0,True,1.0,NK,future
CME,True,0.8,0.0,True,1.0,NQ,future
CME,True,0.8,0.0,True,1.0,RMB,future
CME,True,0.8,0.0,True,1.0,RP,future
CME,False,0.8,0.0,True,1.0,RY,future
CME,True,0.8,0.0,True,1.0,SIR,future
CME,True,0.8,0.0,True,1.0,SP,future
CME,False,0.8,0.0,True,1.0,TRY,future
COMEX,False,0.8,0.0,True,1.0,,future
COMEX,True,0.8,0.0,True,1.0,GC,future
COMEX,True,0.8,0.0,True,1.0,GCK,future
COMEX,True,0.8,0.0,True,1.0,HG,future
COMEX,True,0.8,0.0,True,1.0,MGC,future
COMEX,True,0.8,0.0,True,1.0,SI,future
FORTS,False,0.5,0.0,True,0.5,,future
FORTS,True,0.5,0.0,True,0.5,BR,future
FORTS,True,0.5,0.0,True,0.5,CHMF,future
FORTS,True,0.5,0.0,True,0.5,CY,future
FORTS,True,0.5,0.0,True,0.5,ED,future
FORTS,True,0.5,0.0,True,0.5,EU,future
FORTS,True,0.5,0.0,True,0.5,GAZR,future
FORTS,True,0.5,0.0,True,0.5,GBPU,future
FORTS,True,0.5,0.0,True,0.5,GMKR,future
FORTS,True,0.5,0.0,True,0.5,GOLD,future
FORTS,True,0.5,0.0,True,0.5,HYDR,future
FORTS,True,0.5,0.0,True,0.5,LKOH,future
FORTS,True,0.5,0.0,True,0.5,MGNT,future
FORTS,True,0.5,0.0,True,0.5,MIX,future
FORTS,True,0.5,0.0,True,0.5,MTSI,future
FORTS,True,0.5,0.0,True,0.5,MXI,future
FORTS,True,0.5,0.0,True,0.5,NLMK,future
FORTS,True,0.5,0.0,True,0.5,NOTK,future
FORTS,True,0.5,0.0,True,0.5,OF15,future
FORTS,True,0.5,0.0,True,0.5,OFZ2,future
FORTS,True,0.5,0.0,True,0.5,OFZ4,future
FORTS,True,0.5,0.0,True,0.5,PLD,future
FORTS,True,0.5,0.0,True,0.5,PLT,future
FORTS,True,0.5,0.0,True,0.5,ROSN,future
FORTS,True,0.5,0.0,True,0.5,RTS,future
FORTS,True,0.5,0.0,True,0.5,RVI,future
FORTS,True,0.5,0.0,True,0.5,SBPR,future
FORTS,True,0.5,0.0,True,0.5,SBRF,future
FORTS,True,0.5,0.0,True,0.5,Si,future
FORTS,True,0.5,0.0,True,0.5,SILV,future
FORTS,True,0.5,0.0,True,0.5,SNGP,future
FORTS,True,0.5,0.0,True,0.5,SNGR,future
FORTS,True,0.5,0.0,True,0.5,UCHF,future
FORTS,True,0.5,0.0,True,0.5,UJPY,future
FORTS,True,0.5,0.0,True,0.5,VTBR,future
ICE,False,0.8,0.0,True,1.0,,future
ICE,True,0.8,0.0,True,1.0,B,future
ICE,True,0.8,0.0,True,1.0,B-T,future
ICE,True,0.8,0.0,True,1.0,C,future
ICE,True,0.8,0.0,True,1.0,CC,future
ICE,True,0.8,0.0,True,1.0,CER,future
ICE,True,0.8,0.0,True,1.0,CT,future
ICE,True,0.8,0.0,True,1.0,DX,future
ICE,True,0.8,0.0,True,1.0,G,future
ICE,True,0.8,0.0,True,1.0,IS,future
ICE,True,0.8,0.0,True,1.0,KC,future
ICE,True,0.8,0.0,True,1.0,N-O,future
ICE,True,0.8,0.0,True,1.0,OJ,future
ICE,True,0.8,0.0,True,1.0,R,future
ICE,True,0.8,0.0,True,1.0,RS,future
ICE,True,0.8,0.0,True,1.0,SB,future
ICE,True,0.8,0.0,True,1.0,T,future
ICE,True,0.8,0.0,True,1.0,TF,future
ICE,True,0.8,0.0,True,1.0,YG,future
ICE,True,0.8,0.0,True,1.0,YI,future
MGEX,False,0.8,0.0,True,1.0,,future
MGEX,True,0.8,0.0,True,1.0,MWE,future
NYMEX,False,0.8,0.0,True,1.0,,future
NYMEX,True,0.8,0.0,True,1.0,BZ,future
NYMEX,True,0.8,0.0,True,1.0,CL,future
NYMEX,True,0.8,0.0,True,1.0,HO,future
NYMEX,True,0.8,0.0,True,1.0,HRC,future
NYMEX,True,0.8,0.0,True,1.0,NG,future
NYMEX,True,0.8,0.0,True,1.0,PA,future
NYMEX,True,0.8,0.0,True,1.0,PL,future
NYMEX,True,0.8,0.0,True,1.0,QG,future
NYMEX,True,0.8,0.0,True,1.0,QM,future
NYMEX,True,0.8,0.0,True,1.0,RB,future
NYMEX,False,1.6,0.0,True,2.0,RB-HO,future
CBOE,False,0.8,0.0,True,1.0,,option
CBOE,True,0.8,0.0,True,1.0,SPX,option
CBOE,True,0.8,0.0,True,1.0,SPXPM,option
CBOE,True,0.8,0.0,True,1.0,SPXW,option
CBOE,True,0.8,0.0,True,1.0,VIX,option
CBOE,True,0.8,0.0,True,1.0,VXX,option
CBOT,False,0.8,0.0,True,1.0,,option
CBOT,True,0.8,0.0,True,1.0,OYM,option
CBOT,True,0.8,0.0,True,1.0,OZB,option
CBOT,True,0.8,0.0,True,1.0,OZB1,option
CBOT,True,0.8,0.0,True,1.0,OZB2,option
CBOT,True,0.8,0.0,True,1.0,OZB4,option
CBOT,True,0.8,0.0,True,1.0,OZC,option
CBOT,True,0.8,0.0,True,1.0,OZL,option
CBOT,True,0.8,0.0,True,1.0,OZM,option
CBOT,True,0.8,0.0,True,1.0,OZN,option
CBOT,True,0.8,0.0,True,1.0,OZN1,option
CBOT,True,0.8,0.0,True,1.0,OZN2,option
CBOT,True,0.8,0.0,True,1.0,OZN4,option
CBOT,True,0.8,0.0,True,1.0,OZN5,option
CBOT,True,0.8,0.0,True,1.0,OZS,option
CBOT,True,0.8,0.0,True,1.0,OZW,option
CME,False,0.8,0.0,True,1.0,,option
CME,True,0.8,0.0,True,1.0,2EU,option
CME,True,0.8,0.0,True,1.0,3EU,option
CME,True,0.8,0.0,True,1.0,4EU,option
CME,True,0.8,0.0,True,1.0,5EU,option
CME,True,0.8,0.0,True,1.0,6A,option
CME,True,0.8,0.0,True,1.0,6B,option
CME,True,0.8,0.0,True,1.0,6C,option
CME,True,0.8,0.0,True,1.0,6E,option
CME,True,0.8,0.0,True,1.0,6E2,option
CME,False,0.8,0.0,True,1.0,6J,option
CME,True,0.8,0.0,True,1.0,6N,option
CME,True,0.8,0.0,True,1.0,6S,option
CME,True,0.8,0.0,True,1.0,E1A,option
CME,True,0.8,0.0,True,1.0,E1C,option
CME,True,0.8,0.0,True,1.0,E2A,option
CME,True,0.8,0.0,True,1.0,E2C,option
CME,True,0.8,0.0,True,1.0,E3A,option
CME,True,0.8,0.0,True,1.0,E4A,option
CME,True,0.8,0.0,True,1.0,E4C,option
CME,True,0.8,0.0,True,1.0,ES,option
CME,True,0.8,0.0,True,1.0,EUU,option
CME,True,0.8,0.0,True,1.0,EW,option
CME,True,0.8,0.0,True,1.0,EW1,option
CME,True,0.8,0.0,True,1.0,EW2,option
CME,True,0.8,0.0,True,1.0,EW3,option
CME,True,0.8,0.0,True,1.0,EW4,option
CME,True,0.8,0.0,True,1.0,GBU,option
CME,True,0.8,0.0,True,1.0,GE,option
CME,True,0.8,0.0,True,1.0,GE0,option
CME,True,0.8,0.0,True,1.0,GE2,option
CME,True,0.8,0.0,True,1.0,GE3,option
CME,True,0.8,0.0,True,1.0,GF,option
CME,True,0.8,0.0,True,1.0,JPU,option
CME,True,0.8,0.0,True,1.0,LE,option
CME,True,0.8,0.0,True,1.0,NQ,option
CME,True,0.8,0.0,True,1.0,QN1,option
CME,True,0.8,0.0,True,1.0,QN2,option
CME,True,0.8,0.0,True,1.0,QN3,option
CME,True,0.8,0.0,True,1.0,QNE,option
CME,True,0.8,0.0,True,1.0,YT,option
COMEX,False,0.8,0.0,True,1.0,,option
COMEX,True,0.8,0.0,True,1.0,HXE,option
COMEX,True,0.8,0.0,True,1.0,OG,option
COMEX,True,0.8,0.0,True,1.0,SO,option
FORTS,False,0.5,0.0,True,0.5,,option
FORTS,False,0.5,0.0,True,0.5,BR,option
FORTS,True,0.5,0.0,True,0.5,EU,option
FORTS,False,0.5,0.0,True,0.5,RTS,option
FORTS,True,0.5,0.0,True,0.5,Si,option
ICE,False,0.8,0.0,True,1.0,,option
ICE,True,0.8,0.0,True,1.0,B,option
ICE,True,0.8,0.0,True,1.0,C,option
ICE,True,0.8,0.0,True,1.0,CO,option
ICE,True,0.8,0.0,True,1.0,CT,option
ICE,True,0.8,0.0,True,1.0,DX,option
ICE,True,0.8,0.0,True,1.0,KC,option
ICE,True,0.8,0.0,True,1.0,R,option
ICE,True,0.8,0.0,True,1.0,SO,option
ICE,True,0.8,0.0,True,1.0,YG,option
NYMEX,False,0.8,0.0,True,1.0,,option
NYMEX,True,0.8,0.0,True,1.0,LO,option
NYMEX,True,0.8,0.0,True,1.0,LO1,option
NYMEX,True,0.8,0.0,True,1.0,LO2,option
NYMEX,True,0.8,0.0,True,1.0,LO3,option
NYMEX,True,0.8,0.0,True,1.0,LO4,option
NYMEX,True,0.8,0.0,True,1.0,LO5,option
NYMEX,True,0.8,0.0,True,1.0,OH,option
NYMEX,True,0.8,0.0,True,1.0,ON,option
NYMEX,True,0.8,0.0,True,1.0,ON1,option
NYMEX,True,0.8,0.0,True,1.0,ON2,option
NYMEX,True,0.8,0.0,True,1.0,ON3,option
NYMEX,True,0.8,0.0,True,1.0,ON5,option
AMEX,False,0.0055,0.0,True,0.0045,,stock
ARCA,False,0.0055,0.0,True,0.0045,,stock
MICEX,False,0.0001,0.0,True,0.0001,,stock
NASDAQ,False,0.0055,0.0,True,0.0045,,stock
NYSE,False,0.0055,0.0,True,0.0045,,stock
id,name
21,40% NET
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
CBOE,False,2.16,0.0,True,0.84,,calendar_spread
CBOE,True,2.16,0.0,True,0.84,VIX,calendar_spread
CBOT,False,2.16,0.0,True,0.84,,calendar_spread
CBOT,True,2.16,0.0,True,0.84,ZC,calendar_spread
CBOT,True,2.16,0.0,True,0.84,ZM,calendar_spread
CBOT,True,2.16,0.0,True,0.84,ZR,calendar_spread
CBOT,True,2.16,0.0,True,0.84,ZS,calendar_spread
CBOT,True,2.16,0.0,True,0.84,ZW,calendar_spread
CME,False,2.16,0.0,True,0.84,,calendar_spread
CME,True,2.16,0.0,True,0.84,6E,calendar_spread
CME,True,2.16,0.0,True,0.84,GE,calendar_spread
CME,True,2.16,0.0,True,0.84,GF,calendar_spread
CME,True,2.16,0.0,True,0.84,LBS,calendar_spread
CME,True,2.16,0.0,True,0.84,LE,calendar_spread
CME,True,2.16,0.0,True,0.84,LH,calendar_spread
COMEX,False,2.16,0.0,True,0.84,,calendar_spread
COMEX,True,2.16,0.0,True,0.84,GC,calendar_spread
COMEX,True,2.16,0.0,True,0.84,SI,calendar_spread
EUREX,False,2.24,0.0,True,0.76,,calendar_spread
EUREX,True,2.24,0.0,True,0.76,FBTP,calendar_spread
EUREX,True,2.24,0.0,True,0.76,FGBL,calendar_spread
EUREX,True,2.24,0.0,True,0.76,FVS,calendar_spread
FORTS,False,1.68,0.0,True,0.32,,calendar_spread
FORTS,True,1.68,0.0,True,0.32,Si,calendar_spread
ICE,False,3.36,0.0,True,1.64,,calendar_spread
ICE,True,3.36,0.0,True,1.64,B,calendar_spread
LIFFE,False,2.16,0.0,True,0.84,,calendar_spread
LIFFE,True,2.16,0.0,True,0.84,I,calendar_spread
LIFFE,True,2.16,0.0,True,0.84,S,calendar_spread
NYMEX,False,2.16,0.0,True,0.84,,calendar_spread
NYMEX,True,2.16,0.0,True,0.84,CL,calendar_spread
NYMEX,True,2.16,0.0,True,0.84,HO,calendar_spread
NYMEX,True,2.16,0.0,True,0.84,NG,calendar_spread
NYMEX,True,2.16,0.0,True,0.84,PA,calendar_spread
NYMEX,True,2.16,0.0,True,0.84,PL,calendar_spread
NYMEX,True,2.16,0.0,True,0.84,RB,calendar_spread
ASX,False,1.44,0.0,True,0.06,,future
ASX,True,1.44,0.0,True,0.06,AP,future
ASX,True,1.44,0.0,True,0.06,IB,future
CBOE,False,1.08,0.0,True,0.42,,future
CBOE,True,1.08,0.0,True,0.42,VIX,future
CBOE,True,1.08,0.0,True,0.42,VU,future
CBOE,True,1.08,0.0,True,0.42,VXTY,future
CBOT,False,1.08,0.0,True,0.42,,future
CBOT,True,1.08,0.0,True,0.42,AW,future
CBOT,True,1.08,0.0,True,0.42,EH,future
CBOT,True,1.08,0.0,True,0.42,UB,future
CBOT,True,1.08,0.0,True,0.42,YM,future
CBOT,True,1.08,0.0,True,0.42,ZB,future
CBOT,True,1.08,0.0,True,0.42,ZC,future
CBOT,True,1.08,0.0,True,0.42,ZF,future
CBOT,True,1.08,0.0,True,0.42,ZL,future
CBOT,True,1.08,0.0,True,0.42,ZM,future
CBOT,True,1.08,0.0,True,0.42,ZN,future
CBOT,True,1.08,0.0,True,0.42,ZO,future
CBOT,True,1.08,0.0,True,0.42,ZQ,future
CBOT,True,1.08,0.0,True,0.42,ZR,future
CBOT,True,1.08,0.0,True,0.42,ZS,future
CBOT,True,1.08,0.0,True,0.42,ZT,future
CBOT,True,1.08,0.0,True,0.42,ZW,future
CME,False,1.08,0.0,True,0.42,,future
CME,True,1.08,0.0,True,0.42,6A,future
CME,True,1.08,0.0,True,0.42,6B,future
CME,True,1.08,0.0,True,0.42,6C,future
CME,True,1.08,0.0,True,0.42,6E,future
CME,True,1.08,0.0,True,0.42,6J,future
CME,True,1.08,0.0,True,0.42,6M,future
CME,True,1.08,0.0,True,0.42,6N,future
CME,True,1.08,0.0,True,0.42,6R,future
CME,True,1.08,0.0,True,0.42,6S,future
CME,True,1.08,0.0,True,0.42,ACD,future
CME,True,1.08,0.0,True,0.42,CNH,future
CME,True,1.08,0.0,True,0.42,EMD,future
CME,True,1.08,0.0,True,0.42,ES,future
CME,True,1.08,0.0,True,0.42,GE,future
CME,True,1.08,0.0,True,0.42,GF,future
CME,False,4.32,0.0,True,1.68,GFBF,future
CME,True,1.08,0.0,True,0.42,IBV,future
CME,True,1.08,0.0,True,0.42,LBS,future
CME,True,1.08,0.0,True,0.42,LE,future
CME,True,1.08,0.0,True,0.42,LH,future
CME,True,1.08,0.0,True,0.42,MNF,future
CME,True,1.08,0.0,True,0.42,NK,future
CME,True,1.08,0.0,True,0.42,NQ,future
CME,True,1.08,0.0,True,0.42,RMB,future
CME,True,1.08,0.0,True,0.42,RP,future
CME,True,1.08,0.0,True,0.42,RY,future
CME,True,1.08,0.0,True,0.42,SIR,future
CME,True,1.08,0.0,True,0.42,SP,future
CME,True,1.08,0.0,True,0.42,TRY,future
COMEX,False,1.08,0.0,True,0.42,,future
COMEX,True,1.08,0.0,True,0.42,GC,future
COMEX,True,1.08,0.0,True,0.42,GCK,future
COMEX,True,1.08,0.0,True,0.42,HG,future
COMEX,True,1.08,0.0,True,0.42,MGC,future
COMEX,True,1.08,0.0,True,0.42,SI,future
DGCX,False,1.62,0.0,True,0.38,,future
DGCX,True,1.62,0.0,True,0.38,DEUR,future
DGCX,True,1.62,0.0,True,0.38,DG,future
DGCX,True,1.62,0.0,True,0.38,DINR,future
EUREX,False,1.12,0.0,True,0.38,,future
EUREX,True,1.12,0.0,True,0.38,CONF,future
EUREX,True,1.12,0.0,True,0.38,FBON,future
EUREX,True,1.12,0.0,True,0.38,FBTM,future
EUREX,True,1.12,0.0,True,0.38,FBTP,future
EUREX,True,1.12,0.0,True,0.38,FBTS,future
EUREX,True,1.12,0.0,True,0.38,FCPE,future
EUREX,True,1.12,0.0,True,0.38,FDAX,future
EUREX,True,1.12,0.0,True,0.38,FDXM,future
EUREX,True,1.12,0.0,True,0.38,FESU,future
EUREX,True,1.12,0.0,True,0.38,FESX,future
EUREX,True,1.12,0.0,True,0.38,FGBL,future
EUREX,True,1.12,0.0,True,0.38,FGBM,future
EUREX,True,1.12,0.0,True,0.38,FGBS,future
EUREX,True,1.12,0.0,True,0.38,FOAM,future
EUREX,True,1.12,0.0,True,0.38,FOAT,future
EUREX,True,1.12,0.0,True,0.38,FRDX,future
EUREX,True,1.12,0.0,True,0.38,FSMI,future
EUREX,True,1.12,0.0,True,0.38,FSTA,future
EUREX,True,1.12,0.0,True,0.38,FSTE,future
EUREX,True,1.12,0.0,True,0.38,FSTL,future
EUREX,True,1.12,0.0,True,0.38,FSTY,future
EUREX,True,1.12,0.0,True,0.38,FVS,future
EURONEXT,False,1.12,0.0,True,0.38,,future
EURONEXT,True,1.12,0.0,True,0.38,EBM,future
EURONEXT,True,1.12,0.0,True,0.38,ECO,future
EURONEXT,True,1.12,0.0,True,0.38,EMA,future
EURONEXT,True,1.12,0.0,True,0.38,FCE,future
EURONEXT,True,1.12,0.0,True,0.38,FTI,future
EURONEXT,True,1.12,0.0,True,0.38,MFA,future
EURONEXT,True,1.12,0.0,True,0.38,MFC,future
FORTS,False,0.84,0.0,True,0.16,,future
FORTS,True,0.84,0.0,True,0.16,BR,future
FORTS,True,0.84,0.0,True,0.16,CHMF,future
FORTS,True,0.84,0.0,True,0.16,CY,future
FORTS,True,0.84,0.0,True,0.16,ED,future
FORTS,True,0.84,0.0,True,0.16,EU,future
FORTS,True,0.84,0.0,True,0.16,GAZR,future
FORTS,True,0.84,0.0,True,0.16,GBPU,future
FORTS,True,0.84,0.0,True,0.16,GMKR,future
FORTS,True,0.84,0.0,True,0.16,GOLD,future
FORTS,True,0.84,0.0,True,0.16,HYDR,future
FORTS,True,0.84,0.0,True,0.16,LKOH,future
FORTS,True,0.84,0.0,True,0.16,MGNT,future
FORTS,True,0.84,0.0,True,0.16,MIX,future
FORTS,True,0.84,0.0,True,0.16,MTSI,future
FORTS,True,0.84,0.0,True,0.16,MXI,future
FORTS,True,0.84,0.0,True,0.16,NLMK,future
FORTS,True,0.84,0.0,True,0.16,NOTK,future
FORTS,True,0.84,0.0,True,0.16,OF15,future
FORTS,True,0.84,0.0,True,0.16,OFZ2,future
FORTS,True,0.84,0.0,True,0.16,OFZ4,future
FORTS,True,0.84,0.0,True,0.16,PLD,future
FORTS,True,0.84,0.0,True,0.16,PLT,future
FORTS,True,0.84,0.0,True,0.16,ROSN,future
FORTS,True,0.84,0.0,True,0.16,RTS,future
FORTS,True,0.84,0.0,True,0.16,RVI,future
FORTS,True,0.84,0.0,True,0.16,SBPR,future
FORTS,True,0.84,0.0,True,0.16,SBRF,future
FORTS,True,0.84,0.0,True,0.16,Si,future
FORTS,True,0.84,0.0,True,0.16,SILV,future
FORTS,True,0.84,0.0,True,0.16,SNGP,future
FORTS,True,0.84,0.0,True,0.16,SNGR,future
FORTS,True,0.84,0.0,True,0.16,TATN,future
FORTS,True,0.84,0.0,True,0.16,TRNF,future
FORTS,True,0.84,0.0,True,0.16,UCHF,future
FORTS,True,0.84,0.0,True,0.16,UJPY,future
FORTS,True,0.84,0.0,True,0.16,VTBR,future
HKEX,False,11.08,0.0,True,0.92,,future
HKEX,True,11.08,0.0,True,0.92,CUS,future
HKEX,True,11.08,0.0,True,0.92,DHH,future
HKEX,True,11.08,0.0,True,0.92,DHS,future
HKEX,True,11.08,0.0,True,0.92,HHI,future
HKEX,True,11.08,0.0,True,0.92,HSI,future
ICE,False,1.68,0.0,True,0.82,,future
ICE,True,1.68,0.0,True,0.82,B,future
ICE,True,1.68,0.0,True,0.82,BM,future
ICE,False,3.36,0.0,True,1.64,B-T,future
ICE,True,1.68,0.0,True,0.82,C,future
ICE,True,1.68,0.0,True,0.82,CC,future
ICE,True,2.5,0.0,True,0.82,CER,future
ICE,True,2.5,0.0,True,0.82,CT,future
ICE,True,2.5,0.0,True,0.82,DX,future
ICE,False,1.68,0.0,True,0.82,EZ,future
ICE,True,2.5,0.0,True,0.82,G,future
ICE,True,2.5,0.0,True,0.82,IS,future
ICE,True,2.5,0.0,True,0.82,KC,future
ICE,True,1.68,0.0,True,0.82,MME,future
ICE,True,1.68,0.0,True,0.82,NBP,future
ICE,False,3.36,0.0,True,1.64,N-O,future
ICE,True,2.5,0.0,True,0.82,OJ,future
ICE,True,1.68,0.0,True,0.82,R,future
ICE,True,1.68,0.0,True,0.82,RS,future
ICE,True,2.5,0.0,True,0.82,SB,future
ICE,True,2.5,0.0,True,0.82,T,future
ICE,True,2.5,0.0,True,0.82,TF,future
ICE,True,1.68,0.0,True,0.82,TRM,future
ICE,True,1.68,0.0,True,0.82,TTF,future
ICE,True,1.68,0.0,True,0.82,Y2,future
ICE,True,1.68,0.0,True,0.82,YG,future
ICE,True,1.68,0.0,True,0.82,YI,future
IDEM,False,1.44,0.0,True,0.06,,future
IDEM,True,1.5,0.0,True,0.06,MIB,future
IDEM,True,1.5,0.0,True,0.06,miniMIB,future
LIFFE,False,1.08,0.0,True,0.42,,future
LIFFE,True,1.08,0.0,True,0.42,C,future
LIFFE,True,1.08,0.0,True,0.42,I,future
LIFFE,True,1.08,0.0,True,0.42,L,future
LIFFE,False,1.08,0.0,True,0.42,RC,future
LIFFE,True,1.08,0.0,True,0.42,S,future
LIFFE,True,1.08,0.0,True,0.42,T,future
LIFFE,False,1.08,0.0,True,0.42,W,future
LIFFE,True,1.08,0.0,True,0.42,XZ,future
LIFFE,True,1.08,0.0,True,0.42,Z,future
NYMEX,False,1.08,0.0,True,0.42,,future
NYMEX,True,1.08,0.0,True,0.42,BZ,future
NYMEX,True,1.08,0.0,True,0.42,CL,future
NYMEX,True,1.08,0.0,True,0.42,HO,future
NYMEX,True,1.08,0.0,True,0.42,HRC,future
NYMEX,True,1.08,0.0,True,0.42,NG,future
NYMEX,True,1.08,0.0,True,0.42,PA,future
NYMEX,True,1.08,0.0,True,0.42,PL,future
NYMEX,True,1.08,0.0,True,0.42,QG,future
NYMEX,True,1.08,0.0,True,0.42,QM,future
NYMEX,True,1.08,0.0,True,0.42,RB,future
NYMEX,False,2.16,0.0,True,0.84,RB-HO,future
TOCOM,False,209.0,0.0,True,6.0,,future
E,False,0.0000324,0.0,True,0.0000176,,fx_spot
EU,False,0.0000344,0.0,True,0.0000156,,fx_spot
F,False,0.0000348,0.0,True,0.0000152,,fx_spot
L,False,0.0000344,0.0,True,0.0000156,,fx_spot
L2,False,0.0000344,0.0,True,0.0000156,,fx_spot
L22,False,0.0000344,0.0,True,0.0000156,,fx_spot
NY,False,0.0000344,0.0,True,0.0000156,,fx_spot
NY2,False,0.000033,0.0,True,0.000017,,fx_spot
CBOE,False,1.38,0.0,True,0.12,,option
CBOE,True,1.38,0.0,True,0.12,SPX,option
CBOE,True,1.38,0.0,True,0.12,SPXPM,option
CBOE,True,1.38,0.0,True,0.12,SPXW,option
CBOE,True,1.38,0.0,True,0.12,VIX,option
CBOE,True,1.38,0.0,True,0.12,VXX,option
CBOT,False,1.08,0.0,True,0.42,,option
CBOT,True,1.08,0.0,True,0.42,EYM,option
CBOT,True,1.08,0.0,True,0.42,OUB,option
CBOT,True,1.08,0.0,True,0.42,OYM,option
CBOT,True,1.08,0.0,True,0.42,OZB,option
CBOT,True,1.08,0.0,True,0.42,OZB1,option
CBOT,True,1.08,0.0,True,0.42,OZB2,option
CBOT,True,1.08,0.0,True,0.42,OZB3,option
CBOT,True,1.08,0.0,True,0.42,OZB4,option
CBOT,True,1.08,0.0,True,0.42,OZC,option
CBOT,True,1.08,0.0,True,0.42,OZL,option
